,Pressure,Put_ROI
340,0.6,-0.27272727272727276
341,0.7,-0.5
342,0.5,0.3333333333333335
343,0.6,0.5263157894736842
344,0.5,0.06349206349206354
345,0.5,-0.06060606060606053
346,0.4,-0.08955223880597023
347,0.4,0.574074074074074
348,0.5,0.6483516483516483
349,0.4,0.27622377622377625
350,0.6,0.27802690582959644
351,0.4,0.15151515151515152
352,0.5,0.2333333333333334
353,0.4,-0.08108108108108115
354,0.3,0.6666666666666666
355,0.4,-0.10909090909090903
356,0.5,-0.03225806451612906
357,0.5,0.25000000000000006
358,0.4,-0.10236220472440954
359,0.6,-0.3068783068783068
360,0.6,-0.15151515151515152
361,0.5,-0.08333333333333341
362,0.6,0.2631578947368421
363,0.6,0.15789473684210542
364,0.5,0.21874999999999992
365,0.4,0.21212121212121218
366,0.5,0.09282700421940918
367,0.5,0.5401785714285714
368,0.5,0.5178571428571427
369,0.5,0.35678391959799005
370,0.5,0.18539325842696622
371,0.4,0.05607476635514003
372,0.5,0.11538461538461531
373,0.5,0.3076923076923076
374,0.8,-0.39999999999999997
375,0.8,-0.18181818181818185
376,0.5,-0.2958579881656805
377,0.4,-0.27536231884057966
378,0.4,-0.18784530386740336
379,0.7,-0.75
380,0.6,-0.7261904761904762
381,0.6,-0.6341463414634146
382,0.4,-0.21621621621621626
383,0.4,-0.26946107784431134
384,0.4,-0.625
385,0.4,-0.7142857142857143
386,0.5,0.17647058823529416
387,0.4,-0.030303030303030196
388,0.4,-0.24390243902439016
389,0.6,-0.38709677419354843
390,0.6,0.03333333333333336
391,0.4,-0.25000000000000006
392,0.4,-0.1
393,0.5,-0.18018018018018023
394,0.5,-0.16964285714285718
395,0.5,-0.23478260869565212
396,0.5,-0.23148148148148157
397,0.6,1.75
398,0.6,1.6052631578947367
399,0.6,-0.5147058823529412
400,0.4,0.9074074074074073
401,0.5,0.10679611650485425
402,0.7,0.16393442622950816
403,0.5,-0.5
404,0.6,-0.24999999999999994
405,0.5,-0.2
406,0.5,-0.18518518518518517
407,0.5,-0.36
408,0.6,-0.44999999999999996
409,0.5,0.44827586206896564
410,0.5,-0.10344827586206891
411,0.3,-0.09375000000000008
412,0.5,0.0
413,0.4,0.2666666666666666
414,0.5,-0.2
415,0.4,0.7741935483870968
416,0.5,0.8636363636363633
417,0.8,-0.375
418,0.9,-0.30434782608695643
419,0.5,0.013513513513513526
420,0.5,0.3546099290780142
421,0.5,0.3311258278145694
422,0.5,0.10236220472440936
423,0.6,1.0933333333333335
424,0.4,0.753968253968254
425,0.6,1.046875
426,0.4,1.152380952380952
427,0.5,1.0
428,0.4,0.6990291262135921
429,0.7,0.03571428571428575
430,0.5,-0.19444444444444448
431,0.5,-0.29411764705882354
432,0.6,-0.3125
433,0.5,-0.4444444444444445
434,0.4,-0.5
435,0.5,-0.52
436,0.6,0.0
437,0.4,-0.14814814814814828
438,0.5,0.025641025641025664
439,0.5,0.0277777777777778
440,0.5,-0.14814814814814828
441,0.5,-0.3333333333333333
442,0.5,-0.9310344827586207
443,0.5,-0.9285714285714285
444,0.3,-0.888888888888889
445,0.5,-0.5217391304347825
446,0.5,0.01041666666666663
447,0.4,-0.0219780219780219
448,0.5,-0.25694444444444436
449,0.5,-0.19708029197080293
450,0.5,-0.23931623931623927
451,0.5,-0.24770642201834872
452,0.5,0.6205533596837944
453,0.5,0.377049180327869
454,0.5,0.4212328767123289
455,0.6,0.38888888888888895
456,0.4,-0.06562499999999999
457,0.4,-0.23616236162361628
458,0.6,-0.12359550561797751
459,0.5,0.12820512820512833
460,0.5,-0.15000000000000002
461,0.5,-0.10256410256410255
462,0.5,0.2352941176470589
463,0.6,0.10526315789473695
464,0.6,0.050000000000000044
465,0.3,-0.06451612903225812
466,0.6,0.0
467,0.5,-0.5
468,0.5,-0.5625
469,0.3,-0.4230769230769231
470,0.5,-0.13513513513513511
471,0.6,-0.3793103448275862
472,0.4,0.10483870967741944
473,0.5,0.20000000000000004
474,0.3,-0.21428571428571416
475,0.5,0.15384615384615388
476,0.5,0.14634146341463428
477,0.4,-0.17857142857142858
478,0.4,-0.18750000000000003
479,0.4,-0.28571428571428564
480,0.4,-0.5909090909090909
481,0.4,-0.375
482,0.5,-0.2777777777777778
483,0.6,-0.06666666666666672
484,0.6,-0.23529411764705876
485,0.6,-0.2666666666666666
486,0.5,-0.4347826086956521
487,0.6,-0.21052631578947364
488,0.5,-0.3095890410958904
489,0.5,0.4673913043478261
490,0.6,0.38257575757575746
491,0.5,-0.5833333333333334
492,0.6,-0.35
493,0.6,-0.4210526315789473
494,0.7,-0.38095238095238093
495,0.5,-0.28571428571428575
496,0.4,-0.7619047619047619
497,0.5,0.15789473684210542
498,0.4,-0.24999999999999994
499,0.4,-0.32
500,0.4,-0.391304347826087
501,0.6,-0.5555555555555556
502,0.6,-0.6111111111111112
503,0.6,-0.888888888888889
504,0.4,0.08695652173913052
505,0.6,-0.06666666666666672
506,0.4,0.08000000000000007
507,0.5,-0.23529411764705876
508,0.6,-0.14285714285714282
509,0.5,-0.7619047619047619
510,0.5,0.19649122807017544
511,0.4,0.2136752136752137
512,0.4,0.205651491365777
513,0.5,0.19729206963249526
514,0.4,-0.3171806167400881
515,0.5,-0.12401055408970982
516,0.5,0.0930930930930931
517,0.6,0.2553191489361703
518,0.5,0.5324165029469549
519,0.6,0.5164113785557986
520,0.4,-0.4166666666666667
521,0.6,-0.34375
522,0.6,-0.4857142857142857
523,0.5,-0.4117647058823529
524,0.6,-0.1304347826086956
525,0.5,-0.41379310344827586
526,0.5,-0.3571428571428571
527,0.5,-0.36
528,0.7,-0.5
529,0.4,-0.42857142857142855
530,0.4,-0.5405405405405405
531,0.5,-0.1250000000000001
532,0.4,-0.21052631578947364
533,0.5,-0.18750000000000003
534,0.4,-0.29411764705882354
535,0.4,-0.2777777777777778
536,0.7,-0.5
537,0.4,0.09230769230769222
538,0.3,0.07031250000000006
539,0.4,0.6129032258064516
540,0.5,-0.33333333333333326
541,0.2,0.1333333333333333
542,0.2,-0.06666666666666672
543,0.4,-0.5333333333333333
544,0.4,-0.971153846153846
545,0.7,-0.9354838709677419
546,0.6,-0.7363636363636363
547,0.3,-0.5
548,0.4,0.17647058823529416
549,0.3,0.052631578947368474
550,0.5,-0.4925373134328358
551,0.2,-0.38219895287958117
552,0.5,-0.5045871559633027
553,0.2,-0.4754098360655738
554,0.4,-0.025641025641025664
555,0.5,0.13157894736842105
556,0.5,0.1874999999999999
557,0.6,-0.5714285714285715
558,0.6,-0.7272727272727273
559,0.4,-0.7941176470588236
560,0.5,0.4102564102564103
561,0.6,0.2631578947368421
562,0.6,-0.2058823529411764
563,0.4,0.4516129032258064
564,0.6,0.39130434782608714
565,0.6,0.5238095238095238
566,0.5,-0.1285714285714286
567,0.4,-0.46445497630331756
568,0.5,0.07812499999999989
569,0.5,0.05494505494505487
570,0.4,-0.43529411764705883
571,0.5,-0.45333333333333337
572,0.5,-0.4857142857142857
573,0.4,-0.4714285714285714
574,0.6,0.903225806451613
575,0.6,0.5028248587570622
576,0.4,0.625514403292181
577,0.5,0.5250965250965253
578,0.3,-0.7500000000000001
579,0.6,-0.8
580,0.6,-0.33333333333333326
581,0.5,-0.10476190476190472
582,0.4,0.1682242990654205
583,0.4,0.030837004405286274
584,0.5,-0.20125786163522016
585,0.4,-0.3680981595092024
586,0.5,-0.875
587,0.5,-0.6923076923076923
588,0.6,-0.7500000000000001
589,0.5,-0.543859649122807
590,0.3,-0.7777777777777777
591,0.5,0.358974358974359
592,0.6,0.4333333333333333
593,0.4,0.18604651162790695
594,0.5,0.31578947368421056
595,0.4,0.0
596,0.5,0.3548387096774194
597,0.4,0.1290322580645161
598,0.6,0.06896551724137938
599,0.5,-0.25000000000000006
600,0.6,0.0
601,0.6,0.0
602,0.9,0.05555555555555548
603,0.6,0.05882352941176476
604,0.6,0.06249999999999992
605,0.5,-0.2777777777777778
606,0.4,-0.44999999999999996
607,0.4,-0.33333333333333337
608,0.5,-0.3125
609,0.5,-0.17647058823529416
610,0.5,-0.2631578947368421
611,0.4,-0.46774193548387094
612,0.6,-0.576923076923077
613,0.6,-0.4166666666666666
614,0.4,-0.34736842105263155
615,0.4,-0.4811320754716981
616,0.5,-0.38
617,0.4,-0.5259259259259259
618,0.5,-0.31740614334470996
619,0.5,-0.1452702702702703
620,0.4,-0.08000000000000007
621,0.5,-0.05882352941176463
622,0.5,0.18181818181818185
623,0.6,0.21428571428571433
624,0.5,-0.03448275862068969
625,0.4,0.076923076923077
626,0.5,-0.3636363636363636
627,0.7,0.09523809523809511
628,0.5,-0.52
629,0.2,-0.7407407407407407
630,0.2,-0.76
631,0.7,-0.5714285714285714
632,0.6,-0.081967213114754
633,0.5,0.8095238095238096
634,0.4,0.31213872832369943
635,0.4,0.43902439024390266
636,0.5,-0.27450980392156854
637,0.5,0.236842105263158
638,0.3,-0.35
639,0.3,-0.3125
640,0.7,-0.8571428571428572
641,0.4,-0.4545454545454546
642,0.4,-0.39999999999999997
643,0.7,-0.6944444444444445
644,0.6,-0.5333333333333333
645,0.3,-0.3448275862068966
646,0.6,-0.5882352941176471
647,0.6,-0.6153846153846154
648,0.4,-0.5416666666666666
649,0.5,-0.4285714285714285
650,0.6,-0.5
651,0.6,-0.07954545454545449
652,0.5,-0.3085106382978723
653,0.6,-0.0843373493975903
654,0.5,0.5606060606060606
655,0.8,0.5161290322580644
656,0.6,-0.025000000000000022
657,0.5,0.5409836065573772
658,0.5,-0.1538461538461538
659,0.4,-0.2592592592592593
660,0.4,-0.39285714285714285
661,0.4,0.08108108108108103
662,0.5,-0.20000000000000004
663,0.4,0.026315789473684237
664,0.5,-0.19696969696969696
665,0.5,-0.11428571428571425
666,0.4,0.11111111111111108
667,0.5,0.03448275862068969
668,0.3,0.24444444444444435
669,0.5,0.16666666666666663
670,0.5,0.8095238095238093
671,0.5,0.48717948717948717
672,0.6,1.0
673,0.5,0.7368421052631579
674,0.5,0.7142857142857142
675,0.4,0.8333333333333336
676,0.4,-0.8387096774193549
677,0.4,0.14285714285714277
678,0.4,0.0
679,0.5,-0.28571428571428564
680,0.5,-0.28571428571428564
681,0.5,-0.18181818181818182
682,0.5,-0.6071428571428571
683,0.6,0.35714285714285715
684,0.6,0.24999999999999994
685,0.6,0.2352941176470589
686,0.4,-0.33333333333333337
687,0.5,0.0
688,0.5,0.17647058823529416
689,0.6,0.28571428571428575
690,0.5,-0.11111111111111108
691,0.5,-0.15789473684210517
692,0.5,0.17894736842105255
693,0.5,-0.24705882352941172
694,0.4,-0.3948717948717949
695,0.5,-0.8116438356164384
696,0.5,-0.6904109589041096
697,0.5,-0.6115942028985508
698,0.4,0.5555555555555555
699,0.4,0.3999999999999999
700,0.3,-0.14285714285714282
701,0.4,-0.19999999999999996
702,0.4,-0.2222222222222223
703,0.4,-0.6599999999999999
704,0.5,-0.6464646464646465
705,0.4,-0.847457627118644
706,0.5,0.36363636363636354
707,0.5,0.11999999999999993
708,0.4,-0.7500000000000001
709,0.3,-0.625
710,0.4,-0.14705882352941177
711,0.4,-0.6666666666666667
712,0.5,0.0714285714285715
713,0.6,-0.2631578947368421
714,0.5,-0.023809523809523937
715,0.5,-0.0555555555555556
716,0.6,-0.10869565217391305
717,0.5,0.20810810810810798
718,0.5,0.1727748691099478
719,0.5,-0.10606060606060595
720,0.4,-0.3666666666666667
721,0.5,-0.5625
722,0.4,-0.47826086956521735
723,0.5,-0.30041152263374493
724,0.5,-0.09375000000000017
725,0.5,0.14778325123152725
726,0.4,0.24358974358974372
727,0.6,0.726235741444867
728,0.4,-0.41975308641975306
729,0.3,-0.5363636363636364
730,0.5,-0.31000000000000005
731,0.5,-0.12542372881355934
732,0.5,-0.014035087719298258
733,0.4,0.18181818181818185
734,0.5,-0.01754385964912263
735,0.7,0.2916666666666667
736,0.4,-0.11199999999999992
737,0.4,-0.15966386554621845
738,0.4,-0.2586206896551724
739,0.5,-0.5775862068965517
740,0.5,-0.638655462184874
741,0.4,0.4000000000000001
742,0.6,-0.07394366197183097
743,0.5,-0.4166666666666667
744,0.5,-0.73046875
745,0.5,-0.28629032258064513
746,0.5,-0.32330827067669177
747,0.7,0.12121212121212133
748,0.7,-0.25454545454545463
749,0.5,0.78125
750,0.6,0.8086956521739133
751,0.5,-0.20370370370370378
752,0.5,0.20430107526881702
753,0.4,0.03448275862068969
754,0.4,0.1923076923076923
755,0.5,0.19444444444444436
756,0.4,-0.4583333333333333
757,0.4,-0.5833333333333334
758,0.4,-0.375
759,0.5,-0.10526315789473682
760,0.6,-0.16666666666666663
761,0.4,-0.42682926829268286
762,0.5,-0.5813953488372093
763,0.6,0.7368421052631579
764,0.6,0.20833333333333334
765,0.3,-0.1818181818181817
766,0.4,-0.0625
767,0.4,-0.08823529411764701
768,0.4,-0.4444444444444445
769,0.5,-0.16853932584269665
770,0.5,-0.12941176470588234
771,0.5,-0.0869565217391305
772,0.5,-0.2857142857142857
773,0.5,0.3125
774,0.5,-0.22784810126582286
775,0.5,-0.5063291139240506
776,0.5,-0.5708333333333333
777,0.5,-0.1928571428571429
778,0.5,-0.17616580310880822
779,0.6,0.14285714285714285
780,0.3,0.0
781,0.4,-0.0555555555555556
782,0.3,0.0
783,0.4,-0.06666666666666672
784,0.4,0.11538461538461531
785,0.5,-0.08510638297872347
786,0.5,0.08695652173913052
787,0.5,-0.23728813559322037
788,0.5,0.5833333333333334
789,0.5,0.2666666666666666
790,0.4,0.31118881118881125
791,0.6,-0.7189542483660131
792,0.4,0.4878048780487806
793,0.7,0.4069767441860465
794,0.5,0.09090909090909079
795,0.5,-0.14893617021276598
796,0.5,-0.26086956521739124
797,0.5,-0.14634146341463408
798,0.5,-0.4102564102564103
799,0.5,-0.45652173913043476
800,0.5,-0.4101123595505618
801,0.5,0.14018691588785037
802,0.5,-0.32
803,0.5,0.4615384615384616
804,0.5,0.4634146341463416
805,0.5,-0.1818181818181817
806,0.5,0.702127659574468
807,0.6,0.2800000000000001
808,0.5,-0.44897959183673464
809,0.4,-0.2857142857142857
810,0.5,-0.1851851851851852
811,0.5,0.1285714285714287
812,0.6,0.818181818181818
813,0.5,0.8823529411764708
814,0.5,0.6
815,0.5,0.37500000000000006
816,0.4,0.052631578947368474
817,0.4,-0.18750000000000003
818,0.4,-0.07692307692307698
819,0.4,-0.27999999999999997
820,0.4,0.09090909090909079
821,0.3,0.35135135135135126
822,0.4,0.4814814814814814
823,0.6,0.6260869565217394
824,0.5,0.546875
825,0.6,0.3437500000000001
826,0.4,0.6046511627906975
827,0.5,0.5238095238095238
828,0.5,0.45454545454545453
829,0.4,0.1379310344827586
830,0.5,0.9512195121951221
831,0.5,0.2734374999999999
832,0.5,0.05072463768115947
833,0.5,0.11851851851851845
834,0.6,0.01020408163265307
835,0.6,-0.24637681159420283
836,0.6,-0.24242424242424246
837,0.6,-0.1384615384615384
838,0.6,0.20000000000000004
839,0.4,0.4999999999999998
840,0.5,-0.11111111111111108
841,0.3,-0.27272727272727276
842,0.3,-0.16666666666666663
843,0.7,0.18181818181818177
844,0.7,0.08333333333333341
845,0.5,1.2000000000000002
846,0.4,0.846153846153846
847,0.4,-0.09090909090909098
848,0.6,0.42857142857142866
849,0.5,0.08333333333333341
850,0.6,0.14925373134328354
851,0.6,0.4444444444444445
852,0.6,0.4444444444444445
853,0.5,-0.8666666666666667
854,0.3,-0.793103448275862
855,0.4,0.020833333333333447
856,0.3,0.061224489795918324
857,0.6,0.44117647058823545
858,0.6,-0.16666666666666663
859,0.6,0.818181818181818
860,0.6,-0.09090909090909098
861,0.6,0.6666666666666667
862,0.6,0.7857142857142858
863,0.5,0.28124999999999983
864,0.5,0.16129032258064516
865,0.5,0.2727272727272729
866,0.6,1.0909090909090906
867,0.3,0.33333333333333326
868,0.6,1.5370370370370368
869,0.6,-0.15384615384615388
870,0.5,0.12499999999999997
871,0.4,0.12499999999999997
872,0.4,0.0
873,0.4,-0.09999999999999998
874,0.4,-0.09999999999999998
875,0.2,0.0
876,0.2,0.0
877,0.5,-0.2830188679245283
878,0.5,-0.11764705882352935
879,0.5,0.1538461538461538
880,0.5,0.07407407407407397
881,0.4,-0.1111111111111112
882,0.5,-0.019230769230769332
883,0.3,-0.14285714285714282
884,0.4,0.30303030303030304
885,0.4,0.2352941176470589
886,0.4,-0.22421524663677128
887,0.5,0.23232323232323232
888,0.5,0.29064039408867015
889,0.6,0.2207792207792207
890,0.5,0.40624999999999994
891,0.4,0.6315789473684211
892,0.5,-0.18750000000000003
893,0.5,-0.1250000000000001
894,0.4,-0.631578947368421
895,0.4,0.0
896,0.4,0.04545454545454529
897,0.5,-0.018867924528301903
898,0.5,0.06122448979591842
899,0.5,0.0
900,0.5,-0.10909090909090918
901,0.4,0.6249999999999999
902,0.4,0.6923076923076923
903,0.3,-0.18965517241379304
904,0.6,-0.4453781512605042
905,0.5,-0.19379844961240308
906,0.5,0.6412213740458014
907,0.5,0.5037593984962405
908,0.5,-0.37500000000000006
909,0.4,-0.33333333333333337
910,0.5,-0.6666666666666666
911,0.6,-0.4
912,0.4,-0.4166666666666667
913,0.4,-0.6
914,0.5,-0.08771929824561403
915,0.5,-0.03333333333333336
916,0.5,-0.05882352941176463
917,0.5,-0.37096774193548393
918,0.5,-0.3061224489795919
919,0.5,0.0
920,0.4,-0.10416666666666667
921,0.5,0.4693877551020407
922,0.5,0.3424657534246577
923,0.5,-0.539622641509434
924,0.5,-0.4612244897959184
925,0.6,0.3009708737864077
