,Symbol,Date,Pressure,Call_Open_Int,Put_Open_Int,Call_ROI,Put_ROI
57,Z,2016-10-18,0.5131578947368421,12.0,,-0.14285714285714288,-0.3658536585365853
58,Z,2016-10-20,0.569371727748691,12.0,,-0.3958333333333333,-0.18918918918918923
59,Z,2016-10-26,0.4971181556195965,12.0,,-0.1842105263157894,-0.2894736842105262
60,YZC,2016-10-27,0.44585987261146504,25.0,,-0.7777777777777777,-0.6428571428571428
61,YZC,2016-10-28,0.4876543209876544,25.0,,-0.888888888888889,-0.9444444444444444
62,YY,2016-10-06,0.5071133547498853,2413.0,72.0,-0.280701754385965,0.08333333333333341
63,YY,2016-10-14,0.39743589743589747,,,-0.1081081081081082,-0.2962962962962964
64,YY,2016-10-19,0.47625698324022353,31.0,,0.08108108108108103,-0.42500000000000004
65,YY,2016-10-20,0.5362731152204837,31.0,,-0.09999999999999998,-0.35714285714285715
66,YY,2016-10-24,0.3240901213171577,,,-0.22058823529411764,-0.3333333333333334
67,YY,2016-10-25,0.49112426035502954,1.0,,-0.5428571428571428,0.10810810810810796
68,YY,2016-10-26,0.5139888089528377,,,-0.8142857142857143,0.7878787878787881
69,YY,2016-10-28,0.6452205882352942,,,-0.7291666666666667,0.6666666666666667
70,YUM,2016-10-14,0.421978021978022,,,-0.444015444015444,0.14084507042253522
71,YUM,2016-10-18,0.4829344841114162,5.0,61.0,-0.1746031746031746,-0.1897810218978102
72,YUM,2016-10-25,0.5991658943466173,11.0,63.0,-0.49438202247191004,0.42458100558659206
73,YUM,2016-10-26,0.5890089243776421,,33.0,-0.011811023622047341,-0.25414364640883974
74,YUM,2016-10-28,0.37027707808564225,,,0.08181818181818168,-0.26595744680851063
75,YRCW,2016-10-06,0.45581395348837206,20.0,21.0,-0.256198347107438,0.056338028169014134
76,YRCW,2016-10-10,0.39230492628550884,41.0,21.0,-0.26666666666666666,-0.04968944099378886
77,YRCW,2016-10-13,0.5892393320964749,16.0,75.0,-0.12162162162162159,-0.15094339622641512
78,YRCW,2016-10-14,0.5447619047619048,88.0,76.0,-0.10489510489510484,-0.18181818181818185
79,YRCW,2016-10-27,0.3944160440424695,426.0,,-0.989010989010989,2.3333333333333335
80,YRCW,2016-10-28,0.8815037593984962,67.0,77.0,-0.9965635738831616,7.424242424242423
81,YPF,2016-10-20,0.5746478873239437,,2.0,-0.5238095238095238,-0.11764705882352938
82,YPF,2016-10-25,0.49216300940438873,,2.0,-0.7647058823529411,0.5294117647058825
83,YPF,2016-10-26,0.705539358600583,,19.0,-0.64,0.27272727272727254
84,YNDX,2016-10-26,0.6460176991150443,5.0,,-0.29032258064516125,-0.5
85,YHOO,2016-10-06,0.40410102525631414,1164.0,213.0,-0.2761904761904762,0.15948275862068972
86,YHOO,2016-10-10,0.42242738122044593,1214.0,283.0,-0.3858695652173914,0.1746031746031746
87,YHOO,2016-10-11,0.500940291490362,1214.0,283.0,-0.5097087378640777,0.6747572815533981
88,YHOO,2016-10-12,0.47241931792172126,487.0,164.0,-0.25125628140703515,0.172566371681416
89,YHOO,2016-10-13,0.36891385767790263,25.0,180.0,-0.12711864406779655,0.0964467005076143
90,YHOO,2016-10-14,0.4693265682656826,32.0,205.0,-0.07011070110701105,-0.34024896265560167
91,YHOO,2016-10-18,0.47325679081489774,1.0,1.0,-0.01169590643274855,-0.23958333333333331
92,YHOO,2016-10-20,0.577190170940171,1.0,21.0,-0.24770642201834872,-0.1838235294117647
93,YHOO,2016-10-25,0.6022353714661407,1.0,35.0,-0.33870967741935487,0.10000000000000009
94,YHOO,2016-10-26,0.5945670628183362,1.0,35.0,-0.41899441340782123,0.11475409836065584
95,YHOO,2016-10-27,0.5151515151515151,120.0,647.0,-0.3865979381443299,0.10270270270270267
96,YHOO,2016-10-28,0.4980144825975239,130.0,672.0,-0.8377952755905511,0.16939890710382516
97,YGE,2016-10-10,0.45125348189415043,63.0,78.0,-0.39999999999999997,-0.2222222222222223
98,YGE,2016-10-11,0.4613259668508288,63.0,78.0,-0.3571428571428571,-0.17647058823529416
99,YGE,2016-10-13,0.4257142857142857,63.0,78.0,-0.33333333333333326,-0.17647058823529416
100,YGE,2016-10-18,0.41587301587301584,9.0,4.0,-0.2222222222222223,-0.4285714285714285
101,YGE,2016-10-25,0.4885245901639344,43.0,4.0,-0.4444444444444445,-0.4
102,YGE,2016-10-26,0.459731543624161,48.0,4.0,-0.5,-0.3636363636363637
103,YGE,2016-10-27,0.45373134328358206,68.0,138.0,-0.3636363636363637,-0.2666666666666666
104,YGE,2016-10-28,0.4323529411764706,68.0,138.0,-0.8181818181818182,-0.37500000000000006
105,YELP,2016-10-18,0.5652173913043478,,,-0.5882352941176471,0.4444444444444443
106,YELP,2016-10-25,0.38744588744588737,,3.0,-0.5576923076923077,0.16129032258064516
107,YELP,2016-10-26,0.504016064257028,32.0,1.0,-0.41818181818181815,0.11111111111111104
108,YELP,2016-10-28,0.4907749077490775,,,0.18644067796610161,-0.7457627118644068
109,YCS,2016-10-06,0.43293246993524515,2.0,,-0.24999999999999994,-0.1250000000000001
110,YCS,2016-10-10,0.5583905789990186,3.0,,-0.016666666666666607,-0.23913043478260865
111,YCS,2016-10-18,0.4446002805049088,214.0,44.0,-0.37500000000000006,-0.275
112,YCS,2016-10-19,0.4327917282127031,214.0,44.0,-0.1379310344827586,-0.4102564102564103
113,YCS,2016-10-20,0.5234493192133133,56.0,13.0,0.0,-0.5161290322580645
114,YCS,2016-10-24,0.43025210084033616,225.0,62.0,0.6,-0.5588235294117647
115,YCS,2016-10-25,0.33965517241379317,82.0,79.0,0.05555555555555548,-0.47368421052631576
116,YCS,2016-10-26,0.5035460992907801,219.0,85.0,0.1379310344827586,-0.39285714285714285
117,YCS,2016-10-27,0.5473554735547356,65.0,150.0,-0.19565217391304338,0.08108108108108103
118,YCS,2016-10-28,0.5364705882352941,25.0,,-0.47826086956521735,0.55
119,XRX,2016-10-11,0.49181494661921704,985.0,648.0,-0.4857142857142857,0.368421052631579
120,XRX,2016-10-13,0.43231750531537916,944.0,668.0,-0.29629629629629634,0.02222222222222224
121,XRX,2016-10-27,0.36555232558139533,2857.0,1014.0,-0.6923076923076923,0.020833333333333353
122,XRX,2016-10-28,0.3543417366946779,2869.0,1032.0,-0.5454545454545454,-0.05454545454545459
123,XRT,2016-10-06,0.4816010329244673,584.0,241.0,-0.22463768115942018,0.11949685534591191
124,XRT,2016-10-10,0.4690322580645161,578.0,241.0,-0.24264705882352944,0.16560509554140126
125,XRT,2016-10-12,0.5542784163473818,250.0,299.0,-0.281437125748503,0.15671641791044771
126,XRT,2016-10-18,0.4439295644114922,1.0,988.0,-0.13725490196078433,-0.2923076923076923
127,XRT,2016-10-19,0.4403973509933774,1.0,986.0,-0.08163265306122446,-0.40336134453781514
128,XRT,2016-10-20,0.5306930693069306,1.0,1208.0,-0.3636363636363637,-0.07446808510638293
129,XRT,2016-10-26,0.4621212121212121,2.0,1348.0,-0.4936708860759494,0.3655913978494623
130,XRT,2016-10-27,0.42706766917293226,243.0,313.0,-0.5098039215686274,0.4893617021276597
131,XRT,2016-10-28,0.43167305236270753,353.0,1275.0,-0.11926605504587166,-0.05960264900662257
132,XRS,2016-10-06,0.5238623751387347,654.0,470.0,-0.2051282051282051,-0.1617647058823529
133,XRAY,2016-10-10,0.4725978647686833,41.0,5.0,-0.71875,-0.15909090909090912
134,XPP,2016-10-06,0.5659881812212738,,,-0.5,-0.3387096774193549
135,XPP,2016-10-11,0.6666666666666667,,1.0,-0.8203125,-0.3055555555555556
136,XPP,2016-10-12,0.49198813056379825,,1.0,-0.4666666666666667,-0.041666666666666706
137,XPP,2016-10-18,0.481044650379107,,3.0,-0.2812500000000001,-0.5294117647058824
138,XPP,2016-10-20,0.435626102292769,,14.0,-0.4067796610169492,-0.5555555555555556
139,XPP,2016-10-24,0.4099318403115872,,16.0,-0.6122448979591837,-0.2972972972972973
140,XPP,2016-10-25,0.5460251046025104,,16.0,-0.9830508474576272,0.08695652173913052
141,XPP,2016-10-26,0.5211416490486258,,16.0,-0.7966101694915254,0.2857142857142858
142,XPP,2016-10-27,0.46981424148606815,,1.0,-0.42857142857142855,-0.358974358974359
143,XPP,2016-10-28,0.49206349206349204,,,-0.8205128205128206,-0.19999999999999996
144,XPO,2016-10-18,0.3869294605809128,312.0,2086.0,-0.12820512820512822,-0.19354838709677422
145,XPO,2016-10-20,0.5546129374337222,95.0,195.0,-0.22222222222222224,-0.15909090909090912
146,XPO,2016-10-25,0.536842105263158,85.0,595.0,-0.5098039215686274,0.17073170731707324
147,XPO,2016-10-26,0.5187793427230047,85.0,595.0,-0.39999999999999997,0.125
148,XOP,2016-10-06,0.4932446057672918,19619.0,181.0,-0.12448132780082997,0.0447154471544715
149,XOP,2016-10-10,0.4254132231404958,19798.0,182.0,-0.10050251256281405,0.0
150,XOP,2016-10-11,0.5079433233147272,19798.0,182.0,-0.3521739130434782,0.28571428571428553
151,XOP,2016-10-12,0.5556701030927835,2761.0,1524.0,-0.338403041825095,0.17619047619047623
152,XOP,2016-10-13,0.5205188177758877,2761.0,1525.0,-0.2916666666666667,0.08144796380090505
153,XOP,2016-10-14,0.5012594458438286,2811.0,1522.0,-0.10480349344978175,-0.17391304347826084
154,XOP,2016-10-19,0.40235368956743006,16.0,4.0,-0.23809523809523814,-0.13903743315508021
155,XOP,2016-10-20,0.4382994732881866,16.0,39.0,-0.5266666666666667,0.29530201342281875
156,XOP,2016-10-26,0.6457814168743324,2.0,68.0,-0.4597701149425288,0.5353535353535354
157,XOP,2016-10-27,0.4576623376623376,6793.0,6688.0,-0.40119760479041916,0.43283582089552247
158,XOP,2016-10-28,0.4739454094292804,6790.0,6572.0,-0.4685714285714285,0.4850000000000001
159,XONE,2016-10-10,0.4818652849740933,460.0,61.0,-0.625,0.32142857142857156
160,XON,2016-10-24,0.4563986409966025,,10.0,-0.47826086956521735,-0.24074074074074087
161,XON,2016-10-25,0.45380116959064326,,10.0,-0.5,-0.2641509433962264
162,XON,2016-10-26,0.42405832320777637,,10.0,-0.4634146341463414,-0.24074074074074087
163,XOM,2016-10-14,0.3917932531071217,,,0.051546391752577365,-0.2819672131147541
164,XOM,2016-10-18,0.376082377720571,12.0,3.0,-0.14906832298136644,-0.13157894736842107
165,XOM,2016-10-20,0.45555555555555555,13.0,9.0,-0.32795698924731187,-0.013513513513513624
166,XOM,2016-10-25,0.40096755833807624,86.0,14.0,-0.624113475177305,0.580188679245283
167,XOM,2016-10-26,0.5235326688815061,20.0,228.0,-0.8157894736842105,1.2093023255813955
168,XOM,2016-10-28,0.6366421568627452,2713.0,2205.0,-0.6158730158730159,0.7039106145251395
169,XME,2016-10-10,0.4067460317460318,997.0,1265.0,-0.33571428571428563,0.11004784688995216
170,XME,2016-10-11,0.5879602571595558,1947.0,1175.0,-0.37948717948717947,0.33582089552238803
171,XME,2016-10-13,0.6528422273781902,431.0,6391.0,-0.07111111111111118,-0.17391304347826084
172,XME,2016-10-19,0.33571128829206887,51.0,,-0.012345679012345689,-0.32919254658385094
173,XME,2016-10-25,0.4197590361445784,51.0,,-0.4069767441860465,0.1570247933884297
174,XME,2016-10-26,0.4343189529810954,51.0,,-0.3626373626373627,0.0
175,XME,2016-10-27,0.5426889106967615,1850.0,1230.0,-0.13496932515337423,-0.65
176,XME,2016-10-28,0.46815162172723723,1870.0,1238.0,-0.015748031496063006,-0.12080536912751674
177,XLY,2016-10-06,0.50193401592719,336.0,2708.0,-0.35321100917431203,0.19004524886877824
178,XLY,2016-10-10,0.46091581868640147,372.0,2732.0,-0.20725388601036265,0.10480349344978156
179,XLY,2016-10-11,0.47013113161729003,566.0,2732.0,-0.25396825396825395,0.19069767441860472
180,XLY,2016-10-13,0.5136447733580018,554.0,313.0,-0.18894009216589858,0.004854368932038731
181,XLY,2016-10-14,0.49254102436598696,563.0,555.0,-0.10144927536231872,-0.15909090909090912
182,XLY,2016-10-18,0.4989098116947472,29.0,,-0.6505263157894736,-0.7875
183,XLY,2016-10-20,0.5169082125603864,29.0,,-0.1257861635220127,-0.20833333333333337
184,XLY,2016-10-24,0.4229745150247243,,1.0,-0.6271186440677966,0.3081761006289308
185,XLY,2016-10-25,0.5614300100704935,,1.0,-0.6595744680851063,0.7301587301587302
186,XLY,2016-10-26,0.55223315669947,29.0,,-0.4266666666666667,0.3548387096774193
187,XLY,2016-10-27,0.46467098166127285,1311.0,1388.0,-0.42424242424242425,0.533678756476684
188,XLY,2016-10-28,0.4656728952340962,1119.0,1610.0,-0.2058823529411764,-0.044354838709677366
189,XLV,2016-10-06,0.5055165496489469,716.0,9543.0,-0.4744897959183673,0.41884816753926707
190,XLV,2016-10-11,0.512214342001576,918.0,9551.0,-0.5894736842105263,0.7222222222222222
191,XLV,2016-10-19,0.5340525960890088,9.0,104.0,-0.32298136645962733,0.0142857142857143
192,XLV,2016-10-25,0.5300475572849113,26.0,168.0,-0.5116279069767442,0.818181818181818
193,XLV,2016-10-26,0.5013181019332162,26.0,168.0,-0.5185185185185185,1.0789473684210529
194,XLV,2016-10-27,0.4763085399449036,1305.0,1867.0,-0.44311377245508976,0.7391304347826088
195,XLV,2016-10-28,0.6620111731843575,293.0,9828.0,-0.45528455284552843,0.9090909090909091
196,XLU,2016-10-06,0.4974676420934159,1111.0,5432.0,-0.1775147928994083,-0.03488372093023259
197,XLU,2016-10-10,0.4834627552487777,2357.0,5437.0,0.3125,-0.34302325581395354
198,XLU,2016-10-11,0.5453446191051995,2460.0,5891.0,0.05202312138728328,-0.1063829787234042
199,XLU,2016-10-18,0.5957333333333332,97.0,694.0,-0.15315315315315328,-0.17757009345794397
200,XLU,2016-10-25,0.5584275713516424,141.0,693.0,0.08571428571428558,-0.21951219512195116
201,XLU,2016-10-26,0.6516092603049124,142.0,693.0,0.5726495726495728,-0.4705882352941177
202,XLU,2016-10-27,0.567243205082951,4378.0,13573.0,0.04666666666666671,0.07207207207207193
203,XLU,2016-10-28,0.5381493506493507,4385.0,13492.0,-0.08571428571428563,0.0984848484848484
204,XLP,2016-10-06,0.5258950295446646,552.0,3920.0,-0.20408163265306126,0.0
205,XLP,2016-10-10,0.33286859532938307,38426.0,4228.0,-0.046511627906976785,-0.12707182320441987
206,XLP,2016-10-11,0.5618110236220473,682.0,5493.0,-0.03623188405797089,-0.09166666666666656
207,XLP,2016-10-12,0.48196248196248204,682.0,5552.0,-0.11111111111111104,-0.13138686131386873
208,XLP,2016-10-13,0.5243512264486314,682.0,5482.0,-0.16783216783216784,-0.12195121951219505
209,XLP,2016-10-14,0.5465736561345917,683.0,7303.0,-0.2816901408450704,-0.03200000000000003
210,XLP,2016-10-18,0.5492957746478874,14.0,52.0,-0.1326530612244898,-0.23750000000000007
211,XLP,2016-10-19,0.5842375785265562,14.0,52.0,-0.03921568627450984,-0.4305555555555556
212,XLP,2016-10-20,0.502389486260454,14.0,52.0,0.3095238095238097,-0.573170731707317
213,XLP,2016-10-26,0.4197443181818182,21.0,29.0,0.0,-0.09523809523809519
214,XLP,2016-10-27,0.38675958188153303,38441.0,4104.0,-0.081081081081081,0.11904761904761897
215,XLP,2016-10-28,0.30880082346886256,38504.0,4117.0,0.1428571428571428,-0.11258278145695359
216,XLNX,2016-10-12,0.6437933693138012,3880.0,10.0,-0.33333333333333337,0.0971428571428571
217,XLNX,2016-10-13,0.5568801778136998,3880.0,10.0,-0.1262798634812287,-0.1609756097560975
218,XLNX,2016-10-14,0.4599051276259317,1496.0,104.0,-0.1772727272727273,-0.10384615384615385
219,XLNX,2016-10-19,0.4826566281258403,12.0,40.0,-0.35602094240837695,-0.4019607843137255
220,XLNX,2016-10-20,0.417882225823879,12.0,40.0,-0.26785714285714285,-0.43362831858407075
221,XLNX,2016-10-26,0.5049870705578131,12.0,40.0,-0.13043478260869562,-0.46268656716417916
222,XLNX,2016-10-28,0.34223956769738817,,,-0.1583333333333333,-0.08888888888888896
223,XLK,2016-10-06,0.4183673469387756,1132.0,762.0,-0.14563106796116507,0.046979865771812124
224,XLK,2016-10-11,0.47322445879225217,1174.0,808.0,-0.23684210526315783,0.1875
225,XLK,2016-10-12,0.569327731092437,938.0,2278.0,-0.12258064516129029,0.0
226,XLK,2016-10-14,0.32314049586776855,1174.0,825.0,0.06097560975609762,-0.23699421965317916
227,XLK,2016-10-18,0.32887402452619846,101.0,,-0.16949152542372878,-0.23015873015873017
228,XLK,2016-10-19,0.35734383792909397,101.0,,0.0,-0.38260869565217387
229,XLK,2016-10-20,0.6620980495519241,11.0,60.0,-0.039370078740157514,-0.3384615384615385
230,XLK,2016-10-24,0.35655994978028877,101.0,,-0.20370370370370378,-0.12745098039215685
231,XLK,2016-10-25,0.4939434724091521,101.0,,-0.2567567567567567,0.25675675675675685
232,XLK,2016-10-26,0.7576374745417516,11.0,52.0,-0.21739130434782597,0.23913043478260854
233,XLK,2016-10-27,0.38664987405541557,1209.0,833.0,-0.33766233766233766,0.3257575757575757
234,XLK,2016-10-28,0.345719661335842,1340.0,833.0,-0.3658536585365853,0.23648648648648654
235,XLI,2016-10-06,0.52630014858841,958.0,527.0,-0.4588235294117647,0.42384105960264895
236,XLI,2016-10-10,0.41107433042431535,966.0,527.0,-0.21875000000000003,0.058823529411764636
237,XLI,2016-10-11,0.5735250074872715,786.0,1774.0,-0.10989010989010986,0.0656934306569342
238,XLI,2016-10-12,0.4890159494432741,845.0,1770.0,-0.05161290322580649,-0.06172839506172845
239,XLI,2016-10-13,0.49046321525885556,860.0,1771.0,-0.038961038961038995,-0.1062500000000001
240,XLI,2016-10-14,0.3320857434501531,1306.0,563.0,-0.029411764705882377,-0.17307692307692313
241,XLI,2016-10-18,0.5057365764111978,,5.0,-0.2755905511811023,-0.15454545454545457
242,XLI,2016-10-19,0.47044088176352705,,5.0,-0.2519685039370079,-0.25233644859813087
243,XLI,2016-10-20,0.6461748633879781,,5.0,-0.3609022556390978,-0.06666666666666672
244,XLI,2016-10-25,0.5698739977090493,10.0,5.0,0.13861386138613851,-0.03448275862068969
245,XLI,2016-10-26,0.45982374287195443,14.0,7.0,0.2727272727272728,-0.06593406593406599
246,XLI,2016-10-27,0.5007163323782234,948.0,1834.0,-0.1461538461538461,0.2769230769230768
247,XLI,2016-10-28,0.42662934826069576,993.0,1847.0,-0.017699115044247607,0.03797468354430369
248,XLF,2016-10-06,0.655295315682281,2306.0,92.0,-0.2692307692307693,-0.050000000000000044
249,XLF,2016-10-12,0.5933491686460808,2301.0,92.0,-0.3478260869565218,-0.01960784313725492
250,XLF,2016-10-13,0.9252304540798907,10.0,447.0,-0.8355140186915888,-0.9230769230769231
251,XLF,2016-10-18,0.360054347826087,6.0,3.0,0.0,-0.37647058823529406
252,XLF,2016-10-20,0.33235867446393763,11.0,4.0,-0.34615384615384615,-0.21311475409836067
253,XLF,2016-10-24,0.31191709844559584,42.0,4.0,0.22727272727272735,-0.3898305084745763
254,XLF,2016-10-26,0.1765417170495768,42.0,4.0,0.09090909090909087,-0.16981132075471703
255,XLF,2016-10-27,0.7001845018450185,2555.0,107.0,7.023255813953488,-0.9142857142857143
256,XLF,2016-10-28,0.7450713800135962,2555.0,3683.0,5.5625,-0.8461538461538461
257,XLE,2016-10-06,0.47338204592901884,3369.0,11611.0,-0.09665427509293673,-0.040404040404040435
258,XLE,2016-10-10,0.3563829787234043,3750.0,3243.0,-0.1479591836734694,0.0
259,XLE,2016-10-11,0.544989027066569,5079.0,11625.0,-0.33564013840830453,0.350210970464135
260,XLE,2016-10-14,0.4086771257021112,4691.0,11632.0,0.0,-0.22769230769230775
261,XLE,2016-10-18,0.446021287379625,9.0,12.0,-0.050000000000000044,-0.3094170403587444
262,XLE,2016-10-19,0.45827883860842267,9.0,16.0,-0.20000000000000004,-0.23696682464454968
263,XLE,2016-10-20,0.6020816653322657,22.0,16.0,-0.4043478260869564,0.1052631578947368
264,XLE,2016-10-24,0.534862662239662,33.0,16.0,-0.202247191011236,0.06369426751592348
265,XLE,2016-10-25,0.49224084419615144,33.0,15.0,-0.14906832298136644,0.07228915662650609
266,XLE,2016-10-26,0.5989817310572028,12.0,26.0,-0.31840796019900486,0.223021582733813
267,XLE,2016-10-27,0.4595238095238095,907.0,199.0,-0.3076923076923076,0.25454545454545463
268,XLE,2016-10-28,0.48522402287893235,907.0,199.0,-0.32568807339449546,0.2542372881355932
269,XLB,2016-10-06,0.5417439703153989,239.0,3641.0,-0.3575757575757575,0.26056338028169024
270,XLB,2016-10-10,0.45643284051588545,263.0,3641.0,-0.36111111111111105,0.16463414634146342
271,XLB,2016-10-18,0.36810384793694945,,,0.1392405063291139,-0.37500000000000006
272,XLB,2016-10-19,0.44608778625954193,10.0,,-0.08510638297872336,-0.36974789915966383
273,XLB,2016-10-20,0.5380059230009872,10.0,,-0.38317757009345793,-0.06382978723404249
274,XLB,2016-10-24,0.5167014613778705,10.0,,-0.36363636363636365,0.054347826086956444
275,XLB,2016-10-25,0.545300113250283,10.0,,-0.21052631578947364,0.19753086419753074
276,XLB,2016-10-26,0.42367066895368777,10.0,,-0.013333333333333345,-0.06999999999999995
277,XLB,2016-10-27,0.4078212290502793,464.0,3650.0,-0.1089108910891089,0.10738255033557041
278,XLB,2016-10-28,0.4172686618507052,466.0,3654.0,-0.16000000000000003,0.05660377358490557
279,XL,2016-10-12,0.5256262042389209,44.0,169.0,-0.03174603174603177,-0.20535714285714293
280,XL,2016-10-13,0.5454195535026943,44.0,169.0,-0.06666666666666672,-0.3207547169811321
281,XL,2016-10-14,0.534618410700236,44.0,169.0,-0.09600000000000009,-0.3055555555555556
282,XL,2016-10-27,0.2515047291487532,1143.0,51.0,-0.1739130434782609,-0.44848484848484843
283,XL,2016-10-28,0.4318429661941112,70.0,180.0,0.803921568627451,-0.6041666666666666
284,XHB,2016-10-06,0.4666666666666667,306.0,519.0,-0.4210526315789473,0.26717557251908386
285,XHB,2016-10-12,0.5123076923076924,73.0,190.0,-0.2519685039370079,-0.0672268907563024
286,XHB,2016-10-13,0.5430869398697817,73.0,190.0,-0.2519083969465649,-0.0277777777777778
287,XHB,2016-10-14,0.4788795020008893,73.0,194.0,-0.19298245614035078,-0.16129032258064513
288,XHB,2016-10-18,0.47460595446584936,,32.0,-0.44047619047619047,-0.09782608695652183
